Sales_ID,Item_ID,Outlet_ID,Sales
2055,FDZ12,OUT049,141.747
2056,FDA23,OUT049,102.8016
2057,FDO12,OUT049,194.3452
2058,FDH24,OUT049,156.6288
2059,FDW47,OUT049,121.5414
2060,FDW25,OUT049,83.4224
2061,FDC38,OUT049,132.2942
2062,FDB15,OUT049,263.7568
2063,DRC27,OUT049,246.9802
2064,FDS50,OUT049,219.8114
2065,DRH51,OUT049,89.3856
2066,FDB05,OUT049,247.2776
2067,FDO16,OUT049,83.025
2068,FDZ04,OUT049,62.351
2069,FDH16,OUT049,88.583
2070,FDL16,OUT049,47.306
2071,FDD08,OUT049,36.2506
2072,FDN31,OUT049,189.253
2073,FDV43,OUT049,46.2086
2074,FDI32,OUT049,113.2834
2075,FDE08,OUT049,146.4734
2076,DRK11,OUT049,149.9392
2077,DRP47,OUT049,252.9382
2078,NCM53,OUT049,104.828
2079,NCV54,OUT049,119.6124
2080,NCG42,OUT049,130.131
2081,FDV03,OUT049,154.4314
2082,FDL15,OUT049,152.6682
2083,FDL10,OUT049,99.1042
2084,FDX09,OUT049,175.437
2085,FDI46,OUT049,253.6724
2086,FDZ33,OUT049,149.0076
2087,FDQ22,OUT049,38.9822
2088,FDV45,OUT049,187.9556
2089,FDU34,OUT049,122.6046
2090,FDY46,OUT049,185.0898
2091,FDP10,OUT049,104.9622
2092,FDR21,OUT049,178.337
2093,DRK49,OUT049,41.5138
2094,DRE25,OUT049,91.912
2095,FDB49,OUT049,98.2384
2096,FDV11,OUT049,173.6054
2097,FDR59,OUT049,263.1594
2098,FDV13,OUT049,88.0856
2099,FDU26,OUT049,120.7782
2100,FDA03,OUT049,146.3102
2101,FDN28,OUT049,104.099
2102,FDI53,OUT049,162.1236
2103,FDR28,OUT049,164.921
2104,FDF29,OUT049,130.531
2105,FDY04,OUT049,161.921
2106,FDV19,OUT049,160.9578
2107,FDH20,OUT049,97.341
2108,FDO19,OUT049,50.2034
2109,FDU20,OUT049,122.1098
2110,FDR20,OUT049,45.5744
2111,FDV20,OUT049,125.9678
2112,FDO27,OUT049,94.1752
2113,FDX51,OUT049,195.9452
2114,FDR27,OUT049,134.4942
2115,FDU33,OUT049,46.9402
2116,FDC10,OUT049,121.6098
2117,FDF11,OUT049,240.1538
2118,FDE11,OUT049,183.7924
2119,FDO24,OUT049,156.4604
2120,NCD54,OUT049,144.6786
2121,FDH33,OUT019,44.9428
2122,FDK24,OUT019,46.6744
2123,FDN60,OUT019,157.6604
2124,FDW36,OUT019,107.4622
2125,FDR23,OUT019,175.837
2126,FDA13,OUT019,38.8506
2127,FDH38,OUT019,115.2808
2128,FDS01,OUT019,179.6686
2129,FDY13,OUT019,74.967
2130,FDL40,OUT019,98.241
2131,NCK05,OUT019,61.1536
2132,NCM05,OUT019,266.0226
2133,NCY29,OUT019,56.293
2134,NCG30,OUT019,125.8046
2135,FDG31,OUT019,65.0826
2136,FDV15,OUT019,103.3648
2137,FDE46,OUT019,149.5366
2138,DRF25,OUT019,36.019
2139,DRF49,OUT019,112.0518
2140,DRH37,OUT019,165.2526
2141,FDH14,OUT019,142.0838
2142,FDE51,OUT019,43.4086
2143,FDL52,OUT019,39.8506
2144,FDY28,OUT019,215.6218
2145,FDE56,OUT019,63.2194
2146,FDH45,OUT019,42.3796
2147,FDH56,OUT019,115.9492
2148,FDO56,OUT019,116.3808
2149,FDT55,OUT019,155.8946
2150,FDY03,OUT019,112.6202
2151,FDS21,OUT019,62.7194
2152,FDB50,OUT046,79.6986
2153,NCN30,OUT046,95.741
2154,FDV15,OUT046,103.3648
2155,FDZ12,OUT046,144.947
2156,FDS23,OUT046,127.0994
2157,FDR35,OUT046,198.8742
2158,FDX13,OUT046,249.1092
2159,FDG02,OUT046,189.5188
2160,FDO50,OUT046,91.3804
2161,FDC28,OUT046,108.6254
2162,FDH41,OUT046,213.3534
2163,FDC17,OUT046,211.8928
2164,FDG40,OUT046,32.8558
2165,FDG29,OUT046,42.5454
2166,FDD05,OUT046,122.0098
2167,FDO32,OUT046,45.806
2168,DRH59,OUT046,74.738
2169,NCM17,OUT046,42.7086
2170,NCP29,OUT046,63.2168
2171,NCN41,OUT046,122.373
2172,NCP17,OUT046,65.6168
2173,NCA05,OUT046,150.0734
2174,NCB31,OUT046,261.691
2175,NCE07,OUT046,142.6154
2176,NCD19,OUT046,55.1614
2177,NCP18,OUT046,150.4708
2178,NCG06,OUT046,257.6646
2179,NCC30,OUT046,178.7344
2180,NCI30,OUT046,246.646
2181,FDS03,OUT046,63.4826
2182,FDL43,OUT046,76.367
2183,FDV03,OUT046,156.2314
2184,NCL31,OUT046,142.747
2185,FDR58,OUT046,92.3462
2186,FDF22,OUT046,214.0218
2187,FDZ10,OUT046,127.102
2188,FDW45,OUT046,147.7418
2189,FDN45,OUT046,224.8088
2190,DRZ24,OUT046,120.844
2191,FDS36,OUT046,107.957
2192,FDJ60,OUT046,166.9184
2193,FDB37,OUT046,241.8538
2194,FDG38,OUT046,86.4224
2195,FDI38,OUT046,207.7638
2196,FDI02,OUT046,112.0202
2197,FDD38,OUT046,103.5674
2198,FDY49,OUT046,163.1184
2199,FDE05,OUT046,144.8102
2200,FDQ40,OUT046,177.2712
2201,FDI16,OUT046,54.564
2202,FDV28,OUT046,34.3558
2203,FDZ43,OUT046,241.7512
2204,FDV19,OUT046,161.2578
2205,FDZ31,OUT046,191.1504
2206,FDS32,OUT046,140.5838
2207,FDQ32,OUT046,122.9388
2208,FDS27,OUT046,196.311
2209,FDH31,OUT046,98.6042
2210,FDL58,OUT046,262.2568
2211,FDH46,OUT046,103.5332
2212,FDS58,OUT046,161.5578
2213,FDU46,OUT046,87.254
2214,FDY57,OUT046,94.5752
2215,FDH47,OUT046,96.4068
2216,FDE11,OUT046,184.3924
2217,FDV38,OUT045,54.3956
2218,NCM06,OUT045,155.2656
2219,NCO43,OUT045,103.1016
2220,FDB51,OUT017,64.2852
2221,FDP33,OUT017,256.4672
2222,FDK48,OUT045,74.7354
2223,FDZ48,OUT045,111.4544
2224,FDP24,OUT045,121.0756
2225,FDS37,OUT045,117.2492
2226,FDU13,OUT045,146.9418
2227,FDX01,OUT045,116.715
2228,FDA13,OUT045,37.2506
2229,FDZ15,OUT045,120.1782
2230,DRF51,OUT045,37.4506
2231,FDD39,OUT045,216.385
2232,FDS50,OUT045,220.5114
2233,FDO16,OUT045,81.925
2234,FDK40,OUT045,262.791
2235,FDC28,OUT045,109.2254
2236,FDE29,OUT045,61.4878
2237,FDH41,OUT045,214.1534
2238,FDX40,OUT045,38.1164
2239,FDS40,OUT045,36.719
2240,FDJ04,OUT045,120.3124
2241,FDP19,OUT045,128.8652
2242,FDD33,OUT045,233.2642
2243,FDZ56,OUT045,166.9474
2244,FDY55,OUT045,258.0988
2245,FDI32,OUT045,115.0834
2246,FDL44,OUT045,160.4894
2247,DRK47,OUT045,229.4694
2248,DRP35,OUT045,127.4336
2249,NCH29,OUT045,99.7726
2250,NCY05,OUT045,37.0874
2251,NCV41,OUT045,109.5228
2252,NCM41,OUT045,95.212
2253,NCW41,OUT045,159.3604
2254,NCA17,OUT045,149.6392
2255,NCO26,OUT045,117.3492
2256,NCR42,OUT045,33.89
2257,NCF42,OUT045,176.3712
2258,NCM19,OUT045,113.8202
2259,NCQ38,OUT045,106.028
2260,FDQ46,OUT045,112.4544
2261,FDI22,OUT045,210.8612
2262,FDH33,OUT045,43.1428
2263,FDB34,OUT045,87.0198
2264,FDV45,OUT045,187.9556
2265,FDM21,OUT045,259.2646
2266,DRZ24,OUT045,121.644
2267,DRL37,OUT045,42.377
2268,DRH25,OUT045,52.0324
2269,FDJ48,OUT017,247.5118
2270,FDH24,OUT017,157.0288
2271,FDK38,OUT017,149.7734
2272,FDE02,OUT017,94.4778
2273,FDY25,OUT017,181.2976
2274,FDB50,OUT017,77.2986
2275,FDT37,OUT017,256.3014
2276,FDH27,OUT017,142.0128
2277,FDP26,OUT017,105.6306
2278,FDZ15,OUT017,117.7782
2279,FDD03,OUT017,232.63
2280,FDE53,OUT017,106.328
2281,FDS40,OUT017,37.219
2282,FDY31,OUT017,146.8418
2283,FDZ19,OUT017,175.5712
2284,FDQ20,OUT017,39.5138
2285,FDJ56,OUT017,99.67
2286,FDG57,OUT017,49.5034
2287,FDI44,OUT017,78.4328
2288,DRF23,OUT017,172.5396
2289,DRK59,OUT017,235.9616
2290,DRL35,OUT017,42.177
2291,NCR17,OUT017,117.5492
2292,NCO26,OUT017,116.9492
2293,NCE31,OUT017,35.4216
2294,NCQ30,OUT017,123.8414
2295,NCR42,OUT017,33.79
2296,NCI18,OUT017,225.4746
2297,NCJ42,OUT017,102.2332
2298,FDS39,OUT017,143.7812
2299,FDR33,OUT017,108.457
2300,FDJ09,OUT017,43.6744
2301,FDT57,OUT017,237.5248
2302,FDS10,OUT017,180.3318
2303,DRM37,OUT017,196.5768
2304,FDL24,OUT045,172.3422
2305,FDT24,OUT045,78.7328
2306,FDX52,OUT045,192.682
2307,FDN08,OUT045,117.5466
2308,FDW44,OUT045,170.1448
2309,FDW31,OUT045,199.4742
2310,FDJ44,OUT045,173.2396
2311,FDF08,OUT045,89.1856
2312,FDH44,OUT045,148.0418
2313,FDE33,OUT045,76.8644
2314,FDO03,OUT045,230.5352
2315,FDS45,OUT045,105.9622
2316,FDP45,OUT045,253.4724
2317,FDS22,OUT045,45.9428
2318,DRM49,OUT045,44.4086
2319,FDQ49,OUT017,155.163
2320,FDH02,OUT017,92.2488
2321,FDI02,OUT017,112.0202
2322,FDV01,OUT017,153.3314
2323,FDQ26,OUT017,60.9562
2324,FDU26,OUT017,120.3782
2325,FDC29,OUT017,113.6176
2326,FDN04,OUT017,178.2344
2327,FDR52,OUT017,191.8846
2328,FDP28,OUT017,261.2936
2329,FDA40,OUT017,87.4856
2330,FDD21,OUT017,115.7176
2331,FDA08,OUT017,163.8526
2332,FDS44,OUT017,238.3538
2333,FDG08,OUT017,171.9764
2334,FDT55,OUT017,157.0946
2335,FDC21,OUT017,110.1254
2336,FDV19,OUT017,162.2578
2337,FDO19,OUT017,46.8034
2338,FDT32,OUT017,188.4214
2339,FDJ57,OUT017,185.3582
2340,FDF34,OUT017,197.7084
2341,FDO21,OUT017,223.1404
2342,FDA09,OUT017,179.066
2343,FDN34,OUT017,169.2132
2344,FDR34,OUT017,228.4352
2345,DRM49,OUT017,45.6086
2346,DRG36,OUT045,171.0106
2347,DRF27,OUT017,152.234
2348,FDI07,OUT045,196.9426
2349,FDD47,OUT045,171.7448
2350,FDN51,OUT017,261.5936
2351,FDT10,OUT017,57.6562
2352,FDT20,OUT035,40.1164
2353,NCF30,OUT035,126.7362
2354,NCO06,OUT035,33.3558
2355,NCO42,OUT035,146.0102
2356,FDF33,OUT035,108.4596
2357,FDW23,OUT035,40.1164
2358,FDP23,OUT035,217.5166
2359,FDP25,OUT035,216.3824
2360,FDD50,OUT035,169.0132
2361,FDZ15,OUT035,117.8782
2362,FDC53,OUT035,100.0384
2363,FDD29,OUT035,254.7698
2364,FDI52,OUT035,121.2072
2365,FDA31,OUT035,172.908
2366,FDH08,OUT035,227.901
2367,FDI45,OUT035,174.2054
2368,FDL56,OUT035,87.1198
2369,FDD57,OUT035,96.5094
2370,FDC32,OUT035,94.0462
2371,FDW20,OUT035,123.373
2372,DRI11,OUT035,115.7834
2373,DRG23,OUT035,153.8682
2374,NCL29,OUT035,158.2604
2375,NCQ41,OUT035,193.0794
2376,NCF43,OUT035,142.947
2377,NCC55,OUT035,36.7848
2378,NCG07,OUT035,191.053
2379,NCK30,OUT035,254.3698
2380,NCC07,OUT035,106.9964
2381,NCJ06,OUT035,120.6782
2382,FDG31,OUT035,64.7826
2383,FDY51,OUT035,220.0798
2384,NCN19,OUT035,188.853
2385,NCN07,OUT035,132.5284
2386,FDK45,OUT035,112.186
2387,FDQ46,OUT035,110.1544
2388,FDB22,OUT035,154.3998
2389,FDW34,OUT035,244.817
2390,FDK34,OUT035,236.8564
2391,FDM10,OUT035,214.1218
2392,FDU34,OUT035,126.2046
2393,FDN21,OUT035,162.2236
2394,FDJ22,OUT035,193.2504
2395,FDA10,OUT035,121.9072
2396,DRG25,OUT035,188.424
2397,FDF35,OUT035,105.9938
2398,FDP12,OUT035,35.9874
2399,FDF24,OUT035,82.7934
2400,FDB37,OUT035,240.8538
2401,FDQ59,OUT035,84.6908
2402,FDS59,OUT035,108.757
2403,FDT50,OUT035,96.3752
2404,FDT14,OUT035,120.444
2405,FDY15,OUT035,154.463
2406,FDE41,OUT035,85.5566
2407,FDE28,OUT035,228.6668
2408,FDR52,OUT035,189.0846
2409,FDX04,OUT035,47.6376
2410,FDF44,OUT035,130.9968
2411,FDF21,OUT035,191.153
2412,FDJ44,OUT035,174.9396
2413,FDW55,OUT035,248.8092
2414,FDG56,OUT035,61.0536
2415,FDF08,OUT035,88.9856
2416,FDI08,OUT035,247.2092
2417,FDS45,OUT035,107.6622
2418,FDL58,OUT035,264.0568
2419,FDK10,OUT035,181.366
2420,FDK58,OUT035,103.0016
2421,FDA09,OUT035,178.666
2422,FDN34,OUT035,167.1132
2423,FDL21,OUT035,41.048
2424,NCU53,OUT035,166.2842
2425,FDU19,OUT035,170.8422
2426,FDM08,OUT035,223.7088
2427,FDS34,OUT035,113.4518
2428,FDP24,OUT010,119.5756
2429,FDV59,OUT010,219.2166
2430,FDT13,OUT010,187.7214
2431,FDX37,OUT010,101.47
2432,FDR26,OUT010,177.6028
2433,FDF16,OUT010,146.3076
2434,FDC53,OUT010,97.7384
2435,FDF52,OUT010,182.3292
2436,FDP16,OUT010,245.7802
2437,FDM32,OUT010,90.883
2438,DRI47,OUT010,144.3128
2439,DRM23,OUT010,173.9422
2440,NCV29,OUT010,177.5686
2441,NCB06,OUT010,161.792
2442,NCK05,OUT010,61.3536
2443,NCM06,OUT010,154.2656
2444,NCE07,OUT010,140.6154
2445,NCB30,OUT010,196.9084
2446,NCK30,OUT010,254.2698
2447,NCG18,OUT010,104.0332
2448,NCC18,OUT010,171.8422
2449,NCO55,OUT010,108.1938
2450,FDD46,OUT010,155.5998
2451,FDV21,OUT010,123.9704
2452,FDC47,OUT010,226.5694
2453,FDK09,OUT010,228.0352
2454,FDY09,OUT010,174.7054
2455,DRN37,OUT010,165.3158
2456,FDI60,OUT010,61.251
2457,FDX48,OUT010,154.6656
2458,FDY35,OUT010,47.8402
2459,FDQ25,OUT010,174.1422
2460,FDL38,OUT010,87.4172
2461,FDZ02,OUT010,97.2726
2462,FDZ28,OUT010,125.4678
2463,FDY08,OUT010,139.1838
2464,FDH56,OUT010,114.2492
2465,FDX32,OUT010,146.2786
2466,FDG09,OUT010,188.9556
2467,FDG10,OUT010,57.7588
2468,FDM58,OUT010,109.8544
2469,FDE11,OUT010,185.7924
2470,FDT08,OUT013,151.805
2471,NCQ50,OUT013,214.1218
2472,FDP27,OUT013,190.153
2473,FDN12,OUT013,112.3544
2474,FDS35,OUT013,63.1826
2475,FDB51,OUT013,62.5852
2476,DRD15,OUT013,233.6642
2477,FDU38,OUT013,191.6504
2478,FDX50,OUT013,111.3228
2479,FDZ52,OUT013,112.7886
2480,FDA20,OUT013,185.324
2481,FDV08,OUT013,40.8454
2482,FDT20,OUT013,39.5164
2483,FDX19,OUT013,235.1958
2484,DRJ11,OUT013,188.7872
2485,NCR53,OUT013,224.4404
2486,NCS53,OUT013,158.3604
2487,NCC54,OUT013,240.4196
2488,NCK05,OUT013,60.8536
2489,NCF42,OUT013,176.2712
2490,NCM54,OUT013,125.5678
2491,NCO06,OUT013,35.5558
2492,NCR30,OUT013,74.8696
2493,FDS39,OUT013,143.8812
2494,FDV03,OUT013,154.6314
2495,FDQ34,OUT013,106.3622
2496,FDI33,OUT013,91.7146
2497,DRB01,OUT013,190.953
2498,DRI01,OUT013,171.8422
2499,DRH49,OUT013,84.1592
2500,FDV48,OUT013,79.8644
2501,FDT24,OUT013,77.1328
2502,FDR12,OUT013,170.5764
2503,FDS24,OUT013,90.2514
2504,FDN25,OUT013,58.5588
2505,FDL13,OUT013,232.23
2506,FDQ49,OUT013,157.663
2507,FDI50,OUT013,230.8352
2508,FDH50,OUT013,185.1266
2509,FDA52,OUT013,178.137
2510,FDS56,OUT013,263.9252
2511,FDZ32,OUT013,106.4964
2512,FDD44,OUT013,257.5646
2513,FDY20,OUT013,92.3488
2514,FDD32,OUT013,82.6276
2515,FDO19,OUT013,50.5034
2516,FDO39,OUT013,183.7608
2517,FDS27,OUT013,197.611
2518,FDT51,OUT013,110.8544
2519,FDW15,OUT013,146.5734
2520,FDN39,OUT013,169.0816
2521,FDG33,OUT013,172.0764
2522,FDS33,OUT013,90.2514
2523,FDC22,OUT013,195.082
2524,FDX33,OUT013,160.2578
2525,FDU10,OUT013,35.6848
2526,FDD10,OUT013,177.0344
2527,FDC29,OUT013,115.7176
2528,FDB58,OUT013,140.0154
2529,FDY57,OUT013,97.3752
2530,FDA31,OUT018,172.108
2531,FDZ12,OUT018,143.947
2532,FDN48,OUT018,93.4804
2533,FDO12,OUT018,195.5452
2534,FDW13,OUT018,51.3324
2535,FDC50,OUT018,94.4094
2536,FDP26,OUT018,102.5306
2537,FDA15,OUT018,249.6092
2538,FDA16,OUT018,220.8456
2539,FDJ52,OUT018,160.6578
2540,FDF09,OUT018,37.4848
2541,FDP07,OUT018,194.711
2542,DRN35,OUT018,34.2532
2543,DRM23,OUT018,171.4422
2544,DRP35,OUT018,128.9336
2545,NCZ53,OUT018,186.6214
2546,NCR41,OUT018,96.9094
2547,NCP18,OUT018,151.9708
2548,NCG07,OUT018,189.653
2549,NCA06,OUT018,37.119
2550,FDP39,OUT018,51.0324
2551,NCL31,OUT018,143.447
2552,NCP50,OUT018,79.2618
2553,FDF33,OUT018,107.6596
2554,FDN10,OUT018,119.5124
2555,FDO33,OUT018,115.3518
2556,FDL45,OUT018,125.2704
2557,FDM33,OUT018,220.4798
2558,FDV46,OUT018,140.718
2559,DRF01,OUT018,146.9102
2560,DRF60,OUT018,238.1564
2561,DRF13,OUT018,144.3444
2562,DRL37,OUT018,44.177
2563,FDO48,OUT018,220.9456
2564,FDQ47,OUT018,34.3874
2565,FDY35,OUT018,45.8402
2566,FDM25,OUT018,173.8712
2567,FDJ38,OUT018,189.753
2568,FDU37,OUT018,78.796
2569,FDJ26,OUT018,215.7218
2570,FDI02,OUT018,114.1202
2571,FDQ26,OUT018,58.6562
2572,FDB40,OUT018,144.6102
2573,FDG41,OUT018,109.9228
2574,FDR55,OUT018,190.1872
2575,FDY44,OUT018,195.111
2576,FDH45,OUT018,43.2796
2577,FDZ07,OUT018,63.7194
2578,FDD56,OUT018,176.5054
2579,FDQ32,OUT018,123.8388
2580,FDY03,OUT018,113.2202
2581,FDL03,OUT018,194.811
2582,FDJ57,OUT018,187.7582
2583,FDI21,OUT018,61.9168
2584,FDL58,OUT018,264.5568
2585,FDU10,OUT018,38.5848
2586,FDR34,OUT018,228.0352
2587,FDY57,OUT018,96.9752
2588,FDB35,OUT018,93.8804
2589,NCE42,OUT018,233.2958
2590,FDT23,OUT018,78.7986
2591,FDV16,OUT018,32.9558
2592,FDW57,OUT018,176.0028
2593,FDF11,OUT018,239.4538
2594,FDN24,OUT027,54.2956
2595,FDA23,OUT027,101.3016
2596,FDA36,OUT027,184.9924
2597,FDK48,OUT027,76.7354
2598,FDZ60,OUT027,108.5596
2599,FDO37,OUT027,229.1326
2600,DRI51,OUT027,172.6764
2601,FDB52,OUT027,256.7672
2602,FDB05,OUT027,245.8776
2603,FDA20,OUT027,186.824
2604,FDH32,OUT027,98.241
2605,FDL08,OUT027,245.4144
2606,FDP56,OUT027,47.4692
2607,FDV43,OUT027,43.4086
2608,DRJ47,OUT027,173.308
2609,NCB42,OUT027,116.9492
2610,NCI17,OUT027,95.141
2611,NCL29,OUT027,156.9604
2612,NCM17,OUT027,46.4086
2613,NCS53,OUT027,157.3604
2614,NCW29,OUT027,131.831
2615,NCY29,OUT027,55.993
2616,NCE54,OUT027,77.0354
2617,NCI18,OUT027,222.3746
2618,NCN18,OUT027,111.7544
2619,FDK27,OUT027,120.9756
2620,NCI31,OUT027,37.519
2621,FDB59,OUT027,197.2084
2622,FDE58,OUT027,119.8124
2623,FDM21,OUT027,256.1646
2624,FDN57,OUT027,141.2154
2625,FDR45,OUT027,240.6222
2626,FDT46,OUT027,50.5008
2627,FDT57,OUT027,236.0248
2628,FDZ58,OUT027,121.0072
2629,DRI25,OUT027,56.6614
2630,DRJ37,OUT027,150.8024
2631,FDC35,OUT027,207.5638
2632,FDA35,OUT027,122.2072
2633,FDM24,OUT027,152.7366
2634,FDU12,OUT027,262.7568
2635,FDT11,OUT027,189.4556
2636,FDE50,OUT027,189.3556
2637,FDY37,OUT027,143.647
2638,FDI27,OUT027,43.8744
2639,FDL39,OUT027,181.6318
2640,FDW26,OUT027,222.3772
2641,FDE05,OUT027,144.0102
2642,FDW04,OUT027,130.531
2643,FDR55,OUT027,189.1872
2644,FDZ43,OUT027,241.2512
2645,FDE10,OUT027,133.1626
2646,FDJ58,OUT027,172.2764
2647,FDM22,OUT027,53.464
2648,FDU21,OUT027,32.8558
2649,FDA15,OUT049,249.8092
2650,FDW12,OUT027,144.5444
2651,NCX29,OUT049,146.7102
2652,DRZ11,OUT018,122.5388
2653,NCL17,OUT046,143.8812
2654,FDA44,OUT035,57.893
2655,FDW11,OUT017,62.7194
2656,NCO55,OUT045,105.5938
2657,FDV25,OUT018,222.5456
2658,NCM53,OUT045,104.628
2659,FDA39,OUT035,40.2822
2660,FDC60,OUT017,88.3514
2661,FDT25,OUT017,121.7072
2662,FDF05,OUT017,262.491
2663,FDJ34,OUT013,125.9704
2664,FDN01,OUT045,176.237
2665,FDY03,OUT017,110.5202
2666,FDV13,OUT027,87.9856
2667,FDY31,OUT027,146.6418
2668,FDO01,OUT027,129.3994
2669,FDR24,OUT013,88.183
2670,FDH40,OUT046,79.9276
2671,FDX60,OUT045,81.896
2672,FDT22,OUT049,58.222
2673,FDF45,OUT013,57.7904
2674,FDW07,OUT046,88.5514
2675,NCF18,OUT045,191.3504
2676,FDM60,OUT046,40.2138
2677,NCZ42,OUT010,238.3248
2678,FDR04,OUT010,98.0068
2679,FDV39,OUT018,196.2426
2680,FDB29,OUT045,115.4176
2681,FDH16,OUT017,88.783
2682,NCO30,OUT045,185.0608
2683,FDO11,OUT027,248.8092
2684,DRL23,OUT045,106.6938
2685,NCI29,OUT018,140.5154
2686,FDN16,OUT013,104.899
2687,FDJ21,OUT045,146.5102
2688,FDZ22,OUT045,83.825
2689,FDR08,OUT045,110.2886
2690,FDW49,OUT045,179.3002
2691,FDK14,OUT046,83.4934
2692,FDM01,OUT035,102.6332
2693,FDH32,OUT046,95.141
2694,NCQ02,OUT013,186.7556
2695,NCV05,OUT046,153.1656
2696,NCQ38,OUT018,104.828
2697,FDV02,OUT027,170.7106
2698,FDP33,OUT046,254.7672
2699,FDK43,OUT018,128.402
2700,NCO06,OUT018,33.4558
2701,FDR58,OUT013,92.1462
2702,DRM37,OUT010,196.6768
2703,FDF52,OUT018,184.2292
2704,FDP48,OUT027,181.395
2705,FDW56,OUT010,192.2162
2706,FDM36,OUT027,172.1422
2707,FDZ48,OUT049,112.4544
2708,FDP56,OUT049,47.7692
2709,FDL36,OUT049,89.783
2710,FDW35,OUT049,42.7454
2711,FDT25,OUT049,122.7072
2712,FDI14,OUT049,142.7496
2713,DRF03,OUT049,42.4138
2714,FDV14,OUT049,88.5856
2715,FDB17,OUT049,179.7976
2716,FDI28,OUT049,78.3302
2717,FDG16,OUT049,217.1192
2718,FDO40,OUT049,150.7392
2719,FDG29,OUT049,42.7454
2720,FDB20,OUT049,76.7986
2721,NCS29,OUT049,266.2884
2722,NCP17,OUT049,62.5168
2723,NCF43,OUT049,142.147
2724,NCH18,OUT049,245.1802
2725,NCW18,OUT049,237.9248
2726,NCK07,OUT049,165.2526
2727,FDR58,OUT049,93.2462
2728,FDE34,OUT049,181.7634
2729,FDZ45,OUT049,196.7084
2730,DRK12,OUT049,32.49
2731,DRF36,OUT049,192.8846
2732,FDG12,OUT049,121.8098
2733,FDJ36,OUT049,102.0332
2734,FDT47,OUT049,95.7068
2735,FDZ35,OUT049,101.699
2736,FDI50,OUT049,228.7352
2737,FDK03,OUT049,256.1356
2738,FDL39,OUT049,179.4318
2739,FDW52,OUT049,162.6526
2740,FDS56,OUT049,262.6252
2741,FDA07,OUT049,124.3072
2742,FDG08,OUT049,172.6764
2743,FDH45,OUT049,41.6796
2744,FDQ27,OUT049,103.899
2745,FDW27,OUT049,155.1314
2746,FDQ15,OUT049,81.7276
2747,FDC22,OUT049,193.482
2748,FDN46,OUT049,100.5332
2749,FDS21,OUT049,63.5194
2750,DRL01,OUT049,235.3958
2751,FDG35,OUT049,173.6738
2752,FDQ23,OUT019,102.9332
2753,FDW01,OUT019,154.4682
2754,FDF52,OUT019,183.3292
2755,FDO28,OUT019,122.4098
2756,NCA53,OUT019,47.1034
2757,NCL41,OUT019,34.3216
2758,NCS29,OUT019,264.1884
2759,NCZ05,OUT019,104.699
2760,NCH07,OUT019,160.4604
2761,NCM54,OUT019,128.9678
2762,NCQ42,OUT019,127.9678
2763,NCW42,OUT019,221.2456
2764,FDK45,OUT019,111.586
2765,FDC47,OUT019,228.1694
2766,FDD46,OUT019,152.3998
2767,FDH34,OUT019,184.6582
2768,FDQ57,OUT019,144.476
2769,FDR46,OUT019,148.076
2770,FDV09,OUT019,148.0734
2771,FDZ10,OUT019,127.202
2772,FDB49,OUT019,98.5384
2773,FDR12,OUT019,172.4764
2774,FDX47,OUT019,156.8288
2775,FDK26,OUT019,184.624
2776,FDV01,OUT019,155.1314
2777,FDB04,OUT019,88.6856
2778,FDF57,OUT019,169.9448
2779,FDQ08,OUT019,62.7536
2780,FDU44,OUT019,162.3552
2781,FDX32,OUT019,142.8786
2782,FDS27,OUT019,194.711
2783,FDO10,OUT019,58.7588
2784,FDY16,OUT019,186.2266
2785,FDX02,OUT046,225.0404
2786,NCO54,OUT046,55.6614
2787,FDY48,OUT046,103.2332
2788,FDN24,OUT046,54.5956
2789,FDO60,OUT046,43.7086
2790,FDG60,OUT046,233.3616
2791,FDQ37,OUT046,193.4478
2792,FDW25,OUT046,84.2224
2793,FDB16,OUT046,86.0198
2794,FDX14,OUT046,75.0354
2795,DRG03,OUT046,153.0998
2796,DRF15,OUT046,154.934
2797,DRH39,OUT046,78.467
2798,FDJ28,OUT046,193.3162
2799,FDF04,OUT046,258.5304
2800,FDP16,OUT046,246.6802
2801,FDT31,OUT046,188.2872
2802,DRM47,OUT046,191.6846
2803,NCY41,OUT046,34.5532
2804,NCX42,OUT046,163.6526
2805,NCY54,OUT046,171.1422
2806,NCF07,OUT046,101.8016
2807,NCD07,OUT046,114.4518
2808,NCF31,OUT046,152.8024
2809,NCQ06,OUT046,256.7014
2810,NCI54,OUT046,107.7912
2811,NCR18,OUT046,44.0112
2812,NCA54,OUT046,178.7318
2813,NCA30,OUT046,189.1872
2814,FDI57,OUT046,197.2768
2815,FDX34,OUT046,122.2098
2816,FDT34,OUT046,104.4964
2817,FDX58,OUT046,183.095
2818,FDM33,OUT046,218.5798
2819,FDR46,OUT046,147.476
2820,FDV46,OUT046,139.818
2821,DRK49,OUT046,40.5138
2822,DRH36,OUT046,74.0696
2823,FDQ48,OUT046,98.6726
2824,FDX47,OUT046,157.8288
2825,FDM01,OUT046,104.5332
2826,FDZ13,OUT046,48.935
2827,FDA25,OUT046,101.199
2828,FDZ14,OUT046,122.4756
2829,FDW14,OUT046,87.7198
2830,FDS02,OUT046,194.0794
2831,FDD52,OUT046,111.657
2832,FDV04,OUT046,157.5288
2833,FDY40,OUT046,49.6692
